app_id,status,name,type,required_age,platforms,metacritic_score,category_ids,categories,genre_ids,genres,recommendations
42905,True,Hearts of Iron III: Dies Irae Stars & Stripes Spritepack,dlc,0,windows,NA,2:1:21,Single-player:Multi-player:Downloadable Content,2,Strategy,NA
42910,True,Magicka,game,0,windows,74,2:1:9:24:22:28:29:25:41:42:43:44,Single-player:Multi-player:Co-op:Shared/Split Screen:Steam Achievements:Full controller support:Steam Trading Cards:Steam Leaderboards:Remote Play on Phone:Remote Play on Tablet:Remote Play on TV:Remote Play Together,1:3,Action:RPG,15126
42914,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42916,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42917,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42918,True,Magicka: Vietnam,dlc,0,windows,NA,2:1:9:24:21:18:8:25,Single-player:Multi-player:Co-op:Shared/Split Screen:Downloadable Content:Partial Controller Support:Valve Anti-Cheat enabled:Steam Leaderboards,1:3,Action:RPG,104
42919,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42920,True,The Kings' Crusade,game,0,windows,71,2:1,Single-player:Multi-player,2,Strategy,NA
42925,True,The Kings' Crusade: New Allies,dlc,0,windows,NA,2:1:21,Single-player:Multi-player:Downloadable Content,2,Strategy,NA
42926,True,The Kings' Crusade: Arabian Nights,dlc,0,windows,NA,2:1:21,Single-player:Multi-player:Downloadable Content,2,Strategy,NA
42929,True,The Kings' Crusade: Teutonic Knights,dlc,0,windows,NA,2:1:21,Single-player:Multi-player:Downloadable Content,2,Strategy,NA
42930,True,Elven Legacy: Magic,game,0,windows,NA,2:23,Single-player:Steam Cloud,2,Strategy,NA
42940,True,Elven Legacy: Siege,game,0,windows,NA,2:23,Single-player:Steam Cloud,2,Strategy,NA
42950,True,Elven Legacy: Ranger,game,0,windows,68,2:23,Single-player:Steam Cloud,2,Strategy,NA
42960,True,Victoria II,game,0,windows,75,2:1:29,Single-player:Multi-player:Steam Trading Cards,2,Strategy,7817
42964,True,Victoria II: Interwar Spritepack,dlc,0,windows,NA,1:21,Multi-player:Downloadable Content,2,Strategy,NA
42965,True,Victoria II: Interwar Artillery Sprite Pack,dlc,0,windows,NA,2:1:21,Single-player:Multi-player:Downloadable Content,2,Strategy,NA
42966,True,Victoria II: Interwar Planes Sprite Pack,dlc,0,windows,NA,2:1:21,Single-player:Multi-player:Downloadable Content,2,Strategy,NA
42967,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42968,True,Victoria II: A House Divided,dlc,0,windows,76,2:1:21,Single-player:Multi-player:Downloadable Content,2,Strategy,NA
42980,True,Victoria I Complete,game,0,windows,NA,1,Multi-player,2,Strategy,140
42990,True,Sword of the Stars II: Enhanced Edition,game,0,windows,65,1,Multi-player,2,Strategy,589
43000,True,Front Mission Evolved,game,0,windows,63,2:1:22:18:25,Single-player:Multi-player:Steam Achievements:Partial Controller Support:Steam Leaderboards,1,Action,492
43005,True,Front Mission Evolved: Map Pack,dlc,0,windows,NA,21,Downloadable Content,1,Action,NA
43006,True,Front Mission Evolved: Last Stand,dlc,0,windows,NA,21,Downloadable Content,1,Action,NA
43011,True,Front Mission Evolved: Wanzer Pack 2,dlc,0,windows,NA,21,Downloadable Content,1,Action,NA
43012,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43013,True,Front Mission Evolved: Weapon Pack 2,dlc,0,windows,NA,21,Downloadable Content,1,Action,NA
43014,True,Front Mission Evolved: Wanzer Pack 3,dlc,0,windows,NA,21,Downloadable Content,1,Action,NA
43015,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43016,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43100,True,World of Zoo,game,0,windows,NA,2,Single-player,28,Simulation,120
43110,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43120,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43129,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43140,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43160,True,Metro: Last Light,advertising,18,windows:mac:linux,82,2:22:28:29:23:43,Single-player:Steam Achievements:Full controller support:Steam Trading Cards:Steam Cloud:Remote Play on TV,1,Action,6840
43190,True,The Haunted: Hells Reach,game,0,windows,51,2:1:9:22:18:25,Single-player:Multi-player:Co-op:Steam Achievements:Partial Controller Support:Steam Leaderboards,1:23,Action:Indie,452
43210,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43500,True,M.U.D. TV,game,0,windows,53,2,Single-player,28:2,Simulation:Strategy,126
43600,True,Nancy Drew®: Warnings at Waverly Academy,game,0,windows,76,2:22,Single-player:Steam Achievements,25,Adventure,103
44000,True,2XL Supercross,advertising,0,windows,NA,2:22,Single-player:Steam Achievements,9,Racing,NA
44100,True,Super Laser  Racer,game,0,windows,NA,2:1:22:18,Single-player:Multi-player:Steam Achievements:Partial Controller Support,1:23:9,Action:Indie:Racing,NA
44110,True,Super Laser Racer Demo,demo,0,windows,NA,2:10,Single-player:Game demo,1:23:9,Action:Indie:Racing,NA
44205,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44300,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44320,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44340,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44350,True,GRID 2,game,0,windows,80,2:1:24:22:28:29:23:8:25:43:44,Single-player:Multi-player:Shared/Split Screen:Steam Achievements:Full controller support:Steam Trading Cards:Steam Cloud:Valve Anti-Cheat enabled:Steam Leaderboards:Remote Play on TV:Remote Play Together,9:18,Racing:Sports,7786
44360,True,F1 2011,game,0,windows,83,2:1:9,Single-player:Multi-player:Co-op,9:28:18,Racing:Simulation:Sports,408
44600,True,GTR - FIA GT Racing Game,game,0,windows,NA,2:1,Single-player:Multi-player,9:18,Racing:Sports,NA
44620,True,STCC The Game 2 – Expansion Pack for RACE 07,dlc,0,windows,NA,2:1:21,Single-player:Multi-player:Downloadable Content,9,Racing,NA
44630,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44650,True,GT Power Pack – Expansion Pack for RACE 07,dlc,0,windows,NA,2:1:21,Single-player:Multi-player:Downloadable Content,9,Racing,NA
44660,True,RETRO – Expansion Pack for RACE 07,dlc,0,windows,NA,2:1:21,Single-player:Multi-player:Downloadable Content,9,Racing,NA
44670,True,WTCC 2010 – Expansion Pack for RACE 07,dlc,0,windows,NA,2:1:21,Single-player:Multi-player:Downloadable Content,9,Racing,NA
44680,True,RACE Injection,game,0,windows,72,2:1,Single-player:Multi-player,9,Racing,NA
44690,True,GT Legends,game,0,windows,84,2:1,Single-player:Multi-player,9:28:18,Racing:Simulation:Sports,153
44720,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45000,True,Sol Survivor,game,0,windows,75,2:1:49:36:47:9:38:48:22:29:18:23:25,Single-player:Multi-player:PvP:Online PvP:LAN PvP:Co-op:Online Co-op:LAN Co-op:Steam Achievements:Steam Trading Cards:Partial Controller Support:Steam Cloud:Steam Leaderboards,23:2,Indie:Strategy,260
45010,True,Sol Survivor Demo,demo,0,windows,75,10,Game demo,2:23,Strategy:Indie,NA
45100,True,Secret of the Magic Crystals,game,0,windows:mac:linux,NA,2:22:29:18:23:25,Single-player:Steam Achievements:Steam Trading Cards:Partial Controller Support:Steam Cloud:Steam Leaderboards,4:23,Casual:Indie,626
45200,True,Defense of the Oasis,game,0,windows,NA,2,Single-player,4:2,Casual:Strategy,NA
45300,True,Wings of Prey,game,0,windows,78,2:22:18,Single-player:Steam Achievements:Partial Controller Support,28,Simulation,491
45302,True,Wings of Luftwaffe Add-on,dlc,0,windows,NA,2:1:9:21,Single-player:Multi-player:Co-op:Downloadable Content,28,Simulation,NA
45310,True,Wings of Prey Demo,demo,0,windows,78,2:10,Single-player:Game demo,28,Simulation,NA
45400,True,Fortix,game,0,windows:mac,NA,2:22:29:25,Single-player:Steam Achievements:Steam Trading Cards:Steam Leaderboards,23,Indie,549
45410,True,Ignite,game,0,windows,59,2:1,Single-player:Multi-player,9,Racing,NA
45420,True,Land It!,game,0,windows:mac,NA,2:22:18,Single-player:Steam Achievements:Partial Controller Support,4:23:28,Casual:Indie:Simulation,NA
45430,True,Fortix Demo,demo,0,windows:mac,NA,10,Game demo,23,Indie,NA
45450,True,Fortix 2,game,0,windows:mac:linux,74,2:22:29:18:23:15:25,Single-player:Steam Achievements:Steam Trading Cards:Partial Controller Support:Steam Cloud:Stats:Steam Leaderboards,4:23,Casual:Indie,246
45460,True,Fortix 2 Demo,demo,0,windows:mac,74,2:10:22:18:23:15:25,Single-player:Game demo:Steam Achievements:Partial Controller Support:Steam Cloud:Stats:Steam Leaderboards,23:4,Indie:Casual,NA
45700,True,Devil May Cry 4,game,0,windows,78,2:28:43,Single-player:Full controller support:Remote Play on TV,1:25,Action:Adventure,1532
45710,True,Dark Void™,game,0,windows,57,2:18,Single-player:Partial Controller Support,1:25,Action:Adventure,421
45720,True,Lost Planet: Extreme Condition Colonies Edition,game,0,windows,70,2:1:27:18,Single-player:Multi-player:Cross-Platform Multiplayer:Partial Controller Support,1:25,Action:Adventure,251
45730,True,Dark Void™ Zero,game,0,windows,NA,2:22:28:25,Single-player:Steam Achievements:Full controller support:Steam Leaderboards,1:25,Action:Adventure,227
45740,True,Dead Rising® 2,game,0,windows,78,2:1:9:22:29:18:23,Single-player:Multi-player:Co-op:Steam Achievements:Steam Trading Cards:Partial Controller Support:Steam Cloud,1:25,Action:Adventure,3172
45750,True,Lost Planet® 2,game,0,windows,63,2:1:9:18,Single-player:Multi-player:Co-op:Partial Controller Support,1:25,Action:Adventure,1688
45760,True,Ultra Street Fighter® IV,game,0,windows,NA,2:1:49:37:22:28:29:23:25:43:44,Single-player:Multi-player:PvP:Shared/Split Screen PvP:Steam Achievements:Full controller support:Steam Trading Cards:Steam Cloud:Steam Leaderboards:Remote Play on TV:Remote Play Together,1,Action,6316
45770,True,Dead Rising 2: Off the Record,game,18,windows,66,2:1:9:22:29:18:23,Single-player:Multi-player:Co-op:Steam Achievements:Steam Trading Cards:Partial Controller Support:Steam Cloud,1:25,Action:Adventure,1328
45772,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45773,True,Dead Rising 2: Off the Record BBQ Chef Skills Pack,dlc,0,windows,NA,2:9:21,Single-player:Co-op:Downloadable Content,1,Action,NA
45774,True,Dead Rising 2: Off the Record COSPLAY Skills Pack,dlc,0,windows,NA,2:9:21,Single-player:Co-op:Downloadable Content,1,Action,NA
45775,True,Dead Rising 2: Off the Record Cyborg Skills Pack,dlc,0,windows,NA,2:9:21,Single-player:Co-op:Downloadable Content,1,Action,NA
45776,True,Dead Rising 2: Off the Record Firefighter Skills Pack,dlc,0,windows,NA,2:9:21,Single-player:Co-op:Downloadable Content,1,Action,NA
45777,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45778,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45790,True,USFIV: Complete Brawler Pack (2011),dlc,0,windows,NA,2:1:21:28,Single-player:Multi-player:Downloadable Content:Full controller support,1,Action,NA
45791,True,USFIV: Complete Femme Fatale Pack (2011),dlc,0,windows,NA,2:1:21:28,Single-player:Multi-player:Downloadable Content:Full controller support,1,Action,NA
45792,True,USFIV: Complete Shadoloo Pack (2011),dlc,0,windows,NA,2:1:21:28,Single-player:Multi-player:Downloadable Content:Full controller support,1,Action,NA
45793,True,USFIV: Complete Shoryuken Pack (2011),dlc,0,windows,NA,2:1:21:28,Single-player:Multi-player:Downloadable Content:Full controller support,1,Action,NA
45794,True,USFIV: Complete Classic Pack (2011),dlc,0,windows,NA,2:1:21:28,Single-player:Multi-player:Downloadable Content:Full controller support,1,Action,NA
45795,True,USFIV: Complete Challengers 1 Pack (2011),dlc,0,windows,NA,2:1:21:28,Single-player:Multi-player:Downloadable Content:Full controller support,1,Action,NA
45796,True,USFIV: Complete Challengers 2 Pack (2011),dlc,0,windows,NA,2:1:21:28,Single-player:Multi-player:Downloadable Content:Full controller support,1,Action,NA
45797,True,USFIV: Arcade Challengers Pack (2011),dlc,0,windows,NA,2:1:21:28,Single-player:Multi-player:Downloadable Content:Full controller support,1,Action,NA
45798,True,USFIV: All-in 2011 Costume Pack,dlc,0,windows,NA,2:1:21:18,Single-player:Multi-player:Downloadable Content:Partial Controller Support,1,Action,NA
45900,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46000,True,Bob Came in Pieces,game,0,windows:mac,73,2:22:18:23:25,Single-player:Steam Achievements:Partial Controller Support:Steam Cloud:Steam Leaderboards,25:23,Adventure:Indie,NA
46010,True,Bob Came in Pieces Demo,demo,0,windows,73,10,Game demo,25:23,Adventure:Indie,NA
46200,True,A.I.M. Racing,game,0,windows,NA,2:18:23,Single-player:Partial Controller Support:Steam Cloud,1:9,Action:Racing,NA
46210,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46220,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46230,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46250,True,NecroVisioN: Lost Company,game,18,windows,NA,2:1:23:17,Single-player:Multi-player:Steam Cloud:Includes level editor,1,Action,194
46260,True,Star Wolves 3: Civil War,game,0,windows,NA,2:29:23,Single-player:Steam Trading Cards:Steam Cloud,3:2,RPG:Strategy,339
46270,True,Star Wolves,game,0,windows,NA,2:23,Single-player:Steam Cloud,3:2,RPG:Strategy,245
46280,True,Star Wolves 2,game,0,windows,NA,2,Single-player,3:2,RPG:Strategy,NA
46290,True,Theatre of War,game,0,windows,66,2:1:23:17,Single-player:Multi-player:Steam Cloud:Includes level editor,2,Strategy,206
46320,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46330,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46340,True,Theatre of War 2: Africa 1943,game,0,windows,63,2:1:23:17,Single-player:Multi-player:Steam Cloud:Includes level editor,28:2,Simulation:Strategy,134
46342,True,Theatre of War 2: Centauro,dlc,0,windows,NA,2:1:21:23:17,Single-player:Multi-player:Downloadable Content:Steam Cloud:Includes level editor,28:2,Simulation:Strategy,NA
46350,True,Real Warfare 1242,game,0,windows,NA,2:23,Single-player:Steam Cloud,2,Strategy,NA
46360,True,Theatre of War 2: Kursk 1943,game,0,windows,NA,2:1:23:17,Single-player:Multi-player:Steam Cloud:Includes level editor,28:2,Simulation:Strategy,123
46362,True,Theatre of War 2 - Battle for Caen,dlc,0,windows,NA,2:1:21:23:17,Single-player:Multi-player:Downloadable Content:Steam Cloud:Includes level editor,28:2,Simulation:Strategy,NA
46370,True,Rig n Roll,game,0,windows,61,2:23,Single-player:Steam Cloud,28,Simulation,264
46380,True,Reign: Conflict of Nations,game,0,windows,60,2:23,Single-player:Steam Cloud,2,Strategy,NA
46390,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46400,True,Greed: Black Border,game,0,windows,NA,2:9,Single-player:Co-op,1:3,Action:RPG,175
46410,True,Avencast: Rise of the Mage,game,0,windows,68,2,Single-player,1:23:3,Action:Indie:RPG,198
46420,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46430,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46440,True,Future Wars,game,0,windows,NA,2:1:24:44,Single-player:Multi-player:Shared/Split Screen:Remote Play Together,2,Strategy,222
46450,True,Grotesque Tactics: Evil Heroes,game,0,windows,65,2:22,Single-player:Steam Achievements,23:3:2,Indie:RPG:Strategy,267
46460,True,Scratches - Director's Cut,game,0,windows,NA,2,Single-player,25,Adventure,265
46470,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46480,True,Still Life,game,0,windows,75,2,Single-player,25,Adventure,528
46490,True,Still Life 2,game,0,windows,67,2,Single-player,25,Adventure,296
46500,True,Syberia,game,0,windows:mac,82,2:29:41:42,Single-player:Steam Trading Cards:Remote Play on Phone:Remote Play on Tablet,25:4,Adventure:Casual,2122
46510,True,Syberia II,game,0,windows:mac,80,2:29:41:42,Single-player:Steam Trading Cards:Remote Play on Phone:Remote Play on Tablet,25,Adventure,870
46520,True,Wasteland Angel,game,0,windows,NA,2:22:18:25,Single-player:Steam Achievements:Partial Controller Support:Steam Leaderboards,1:23,Action:Indie,124
46523,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46540,True,Trapped Dead,game,0,windows,50,2:1:9:29,Single-player:Multi-player:Co-op:Steam Trading Cards,1:2,Action:Strategy,450
46550,True,Post Mortem,game,0,windows,71,2,Single-player,25,Adventure,188
46560,True,Robin Hood: The Legend of Sherwood,game,0,windows:mac,80,2,Single-player,2,Strategy,741
46570,True,Grotesque Tactics 2 – Dungeons and Donuts,game,0,windows,NA,2,Single-player,25:23:3:2,Adventure:Indie:RPG:Strategy,144
46600,True,Swarm Arena,game,0,windows,NA,2:1:22:18:25,Single-player:Multi-player:Steam Achievements:Partial Controller Support:Steam Leaderboards,1:4:23,Action:Casual:Indie,NA
46610,True,Swarm Arena Demo,demo,0,windows,NA,10,Game demo,1:4:23,Action:Casual:Indie,NA
46700,True,Ironclads: American Civil War,game,0,windows,NA,2,Single-player,2,Strategy,NA
46710,True,Ironclads: High Seas,game,0,windows,NA,2,Single-player,2,Strategy,NA
46720,True,Dimensity,game,0,windows,NA,2:1,Single-player:Multi-player,3,RPG,NA
46730,True,Hazen: The Dark Whispers,game,0,windows,NA,2,Single-player,3,RPG,NA
46740,True,World Basketball Manager 2010,game,0,windows,NA,2,Single-player,28,Simulation,NA
46750,True,Dark Fall: Lost Souls,game,0,windows,75,2:29,Single-player:Steam Trading Cards,25:23,Adventure:Indie,165
46760,True,Ironclads: Schleswig War 1864,game,0,windows,NA,2,Single-player,2,Strategy,NA
46770,True,Making History II: The War of the World,game,0,windows:mac:linux,38,2:1:27:29:30:17,Single-player:Multi-player:Cross-Platform Multiplayer:Steam Trading Cards:Steam Workshop:Includes level editor,23:28:2,Indie:Simulation:Strategy,251
46790,True,Armada 2526,game,0,windows,66,2:1:24:44,Single-player:Multi-player:Shared/Split Screen:Remote Play Together,2,Strategy,NA
46792,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46830,True,Ironclads: Anglo Russian War 1866,game,0,windows,NA,2,Single-player,2,Strategy,NA
46840,True,Ironclads: Chincha Islands War 1866,game,0,windows,NA,2,Single-player,2,Strategy,NA
46850,True,Zombie Pirates,game,0,windows,NA,2,Single-player,4,Casual,NA
47000,True,4 Elements,game,0,windows,NA,2:22:25,Single-player:Steam Achievements:Steam Leaderboards,25:4,Adventure:Casual,523
47010,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47110,True,Escape From Paradise ,game,0,windows,NA,2,Single-player,1,Action,NA
47120,True,Escape From Paradise 2,game,0,windows,NA,2,Single-player,1,Action,NA
47130,True,Book of Legends,game,0,windows,NA,2,Single-player,25,Adventure,NA
47400,True,Stronghold 3 Gold,game,0,windows:mac:linux,NA,2:1:29:17,Single-player:Multi-player:Steam Trading Cards:Includes level editor,28:2,Simulation:Strategy,2321
47410,True,Stronghold Kingdoms,game,0,windows,75,1:20:49:36:9:38:27:29,Multi-player:MMO:PvP:Online PvP:Co-op:Online Co-op:Cross-Platform Multiplayer:Steam Trading Cards,37:29:2,Free to Play:Massively Multiplayer:Strategy,206
47420,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47421,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47422,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47423,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47424,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47425,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47426,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47430,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47500,True,Mishap: An Accidental Haunting,game,0,windows,NA,2,Single-player,4,Casual,NA
47520,True,The Otherside: Realm of Eons,game,0,windows,NA,2,Single-player,4,Casual,NA
47530,True,Mishap: An Accidental Haunting Demo,demo,0,windows,NA,2:10,Single-player:Game demo,4,Casual,NA
47540,True,Puzzle Quest 2,game,0,windows,83,2:1:22:18:23:15,Single-player:Multi-player:Steam Achievements:Partial Controller Support:Steam Cloud:Stats,3:4,RPG:Casual,296
47570,True,Mishap 2: An Intentional Haunting - Collector's Edition,game,0,windows:mac,NA,2,Single-player,4,Casual,NA
47700,True,Command & Conquer 4: Tiberian Twilight,game,0,windows,64,2:1,Single-player:Multi-player,2,Strategy,2517
47720,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47721,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47722,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47723,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47730,True,Dragon Age™: Origins Awakening,game,0,windows,82,2,Single-player,3,RPG,115
47749,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47760,True,Mass Effect 2 Demo ,demo,0,windows,94,10,Game demo,3,RPG,NA
47770,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47780,True,Dead Space™ 2,game,0,windows,87,2:1:29:18,Single-player:Multi-player:Steam Trading Cards:Partial Controller Support,1:25,Action:Adventure,11040
47790,True,Medal of Honor™,game,0,windows,72,2:1,Single-player:Multi-player,1,Action,2996
47799,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47810,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47815,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47830,True,Medal of Honor™,game,0,windows,72,2:1,Single-player:Multi-player,1,Action,2996
47842,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47843,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47844,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47850,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47870,True,Need For Speed: Hot Pursuit,game,0,windows,86,2:1:49:36:18,Single-player:Multi-player:PvP:Online PvP:Partial Controller Support,9,Racing,16202
47880,True,Battlefield: Bad Company 2 Vietnam,game,0,windows,86,1,Multi-player,1,Action,196
47889,True,Battlefield: Bad Company 2 Vietnam,game,0,windows,86,1,Multi-player,1,Action,196
47890,True,The Sims™ 3,game,0,windows,86,2,Single-player,28,Simulation,19842
